Model,Candidate,Mean RMSE,Std RMSE,Mean MAE,Mean R2,Mean Directional Accuracy,Mean Fit Seconds,Parameters
LightGBM,11,0.06976602742929912,0.004045726566578159,0.052305651094212015,-0.47595770102937857,0.5224051896207585,2.094170331954956,"{'subsample': 1.0, 'reg_lambda': 5.0, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 50, 'max_depth': 7, 'learning_rate': 0.1, 'colsample_bytree': 0.9}"
LightGBM,17,0.07032190580446246,0.005413634707631746,0.052717501847183636,-0.5016419010972729,0.5178642714570858,1.3864899635314942,"{'subsample': 0.6, 'reg_lambda': 1.0, 'num_leaves': 31, 'n_estimators': 250, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.7}"
LightGBM,30,0.07079158362461928,0.006650640833858237,0.053081288208857755,-0.5139589568245508,0.508433133732535,1.138766384124756,"{'subsample': 0.6, 'reg_lambda': 0.5, 'num_leaves': 63, 'n_estimators': 350, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.9}"
LightGBM,24,0.07207401287995235,0.003946824553118491,0.05432315859299884,-0.5870994551938271,0.5267964071856288,2.217590665817261,"{'subsample': 0.6, 'reg_lambda': 0.5, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 50, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
LightGBM,1,0.07338162102466124,0.008663757222203217,0.055212998444155434,-0.6203112824012718,0.513622754491018,1.6155687332153321,"{'subsample': 0.9, 'reg_lambda': 0.5, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 10, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.9}"
CatBoost,19,0.05962568374882683,0.0073429875852698764,0.044092630690629575,-0.05744620683908892,0.5397205588822356,1.500009822845459,"{'random_strength': 1.0, 'learning_rate': 0.01, 'l2_leaf_reg': 7, 'iterations': 250, 'depth': 4, 'bagging_temperature': 0.0}"
CatBoost,17,0.05968009600573605,0.007107758243325953,0.04405901252567951,-0.06006528154600192,0.5365768463073852,11.710840368270874,"{'random_strength': 2.0, 'learning_rate': 0.01, 'l2_leaf_reg': 7, 'iterations': 500, 'depth': 7, 'bagging_temperature': 0.5}"
CatBoost,2,0.05974453546584331,0.007106183461540365,0.04406104715253469,-0.06214239269914268,0.5317864271457087,61.35848536491394,"{'random_strength': 2.0, 'learning_rate': 0.01, 'l2_leaf_reg': 1, 'iterations': 500, 'depth': 10, 'bagging_temperature': 2.0}"
CatBoost,11,0.059759028892891405,0.0076671059289084905,0.044180701633689506,-0.061130723845063885,0.5367764471057884,2.445653772354126,"{'random_strength': 1.0, 'learning_rate': 0.01, 'l2_leaf_reg': 10, 'iterations': 250, 'depth': 5, 'bagging_temperature': 0.0}"
CatBoost,6,0.05984462725192431,0.007171813024429219,0.04421675952677751,-0.06556341970802429,0.530439121756487,6.030667686462403,"{'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 150, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,18,0.06045977754675277,0.007487249033532932,0.04475823224768054,-0.08825936977612411,0.5350798403193613,3.820654010772705,"{'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 150, 'depth': 7, 'bagging_temperature': 0.5}"
CatBoost,22,0.06049975833525321,0.008048731466704822,0.044789461853793885,-0.08773007838347521,0.5412175648702595,3.4592325687408447,"{'random_strength': 0.5, 'learning_rate': 0.01, 'l2_leaf_reg': 7, 'iterations': 250, 'depth': 6, 'bagging_temperature': 0.0}"
CatBoost,20,0.06072999331710262,0.006900232095083726,0.04477179387750877,-0.09930632357590503,0.5359281437125748,30.851141691207886,"{'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 1, 'iterations': 250, 'depth': 10, 'bagging_temperature': 0.0}"
CatBoost,21,0.060808691152308206,0.006959118262963965,0.04484933137419309,-0.10140641897115828,0.5305389221556887,32.31620302200317,"{'random_strength': 0.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 250, 'depth': 10, 'bagging_temperature': 2.0}"
CatBoost,9,0.060892779013013584,0.006685649599749251,0.044961824068032945,-0.10547173525640607,0.5288922155688622,61.36623954772949,"{'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 7, 'iterations': 500, 'depth': 10, 'bagging_temperature': 1.0}"
CatBoost,14,0.06091436827613024,0.0073432422146146,0.04499724273296111,-0.10473293586150559,0.5310878243512973,30.904368782043456,"{'random_strength': 1.0, 'learning_rate': 0.05, 'l2_leaf_reg': 7, 'iterations': 250, 'depth': 10, 'bagging_temperature': 1.0}"
CatBoost,27,0.06111600387315956,0.008682880733501106,0.04527271420922596,-0.10881218295312123,0.5402195608782435,3.397891330718994,"{'random_strength': 0.5, 'learning_rate': 0.01, 'l2_leaf_reg': 5, 'iterations': 350, 'depth': 5, 'bagging_temperature': 0.5}"
CatBoost,15,0.06117669747697892,0.008060185481965245,0.045319411120756777,-0.11325407995044863,0.5335329341317365,2.4897400379180907,"{'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 250, 'depth': 5, 'bagging_temperature': 2.0}"
CatBoost,23,0.06117669747697892,0.008060185481965245,0.045319411120756777,-0.11325407995044863,0.5335329341317365,2.501221513748169,"{'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 250, 'depth': 5, 'bagging_temperature': 0.5}"
CatBoost,1,0.06160316787075036,0.0076697713464617375,0.045588051857308104,-0.12959334072324288,0.5318862275449101,14.145421600341797,"{'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 350, 'depth': 8, 'bagging_temperature': 2.0}"
CatBoost,12,0.061749307812876866,0.007636528398367117,0.04571331802153004,-0.13533430094320759,0.5295908183632735,14.143015289306641,"{'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 7, 'iterations': 350, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,30,0.06191749342279142,0.008136730441755339,0.04594316795749766,-0.13980267878023428,0.5351796407185628,2.3123865127563477,"{'random_strength': 0.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 150, 'depth': 6, 'bagging_temperature': 2.0}"
CatBoost,26,0.06201485683977478,0.007209388301100098,0.045903265829351295,-0.1463920686148037,0.530439121756487,7.804880619049072,"{'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 10, 'iterations': 350, 'depth': 7, 'bagging_temperature': 2.0}"
CatBoost,24,0.062131218779837925,0.007331790198442618,0.04606638041632654,-0.15079593575360445,0.5214570858283432,44.80779232978821,"{'random_strength': 2.0, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 350, 'depth': 10, 'bagging_temperature': 1.0}"
CatBoost,5,0.06225282481012704,0.007411577335977905,0.04610669731910623,-0.15583935266620616,0.5275449101796408,9.881322383880615,"{'random_strength': 1.0, 'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 250, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,8,0.06235684892297209,0.007154244883692686,0.046130357063009685,-0.15816929095600857,0.5285429141716567,8.148069620132446,"{'random_strength': 0.0, 'learning_rate': 0.03, 'l2_leaf_reg': 7, 'iterations': 350, 'depth': 7, 'bagging_temperature': 0.5}"
CatBoost,25,0.06256697362231144,0.0068899599541387855,0.046486278641443404,-0.1680400475467795,0.5295908183632735,43.24523272514343,"{'random_strength': 0.5, 'learning_rate': 0.1, 'l2_leaf_reg': 7, 'iterations': 350, 'depth': 10, 'bagging_temperature': 2.0}"
CatBoost,16,0.06282693410652364,0.006840107583342129,0.04659839733947356,-0.17786662556880253,0.5211576846307385,19.75547342300415,"{'random_strength': 0.0, 'learning_rate': 0.03, 'l2_leaf_reg': 1, 'iterations': 500, 'depth': 8, 'bagging_temperature': 0.5}"
CatBoost,7,0.06296834574049966,0.006727147257620704,0.0467195740433088,-0.182410163449984,0.5255988023952096,61.50540313720703,"{'random_strength': 0.0, 'learning_rate': 0.1, 'l2_leaf_reg': 1, 'iterations': 500, 'depth': 10, 'bagging_temperature': 0.5}"
CatBoost,29,0.06369587956155301,0.007416450399144839,0.047179887066002214,-0.2090223536129759,0.5159181636726548,11.609938478469848,"{'random_strength': 2.0, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 500, 'depth': 7, 'bagging_temperature': 1.0}"
CatBoost,28,0.06466922668401098,0.006973748531751966,0.04806315168627191,-0.24909441823170977,0.5240518962075849,14.008381509780884,"{'random_strength': 2.0, 'learning_rate': 0.1, 'l2_leaf_reg': 3, 'iterations': 350, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,13,0.06555381945241145,0.007499724234535294,0.048666835606345805,-0.28253946750629744,0.519560878243513,4.49731969833374,"{'random_strength': 1.0, 'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 5, 'bagging_temperature': 1.0}"
CatBoost,4,0.06570182739271971,0.008221370531412442,0.048972999208437534,-0.2886633719255547,0.5177644710578843,20.220999097824098,"{'random_strength': 1.0, 'learning_rate': 0.1, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 8, 'bagging_temperature': 1.0}"
CatBoost,10,0.06606515623948757,0.007630589225069857,0.04913472685946289,-0.299420169792652,0.5359281437125748,3.2721227645874023,"{'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 350, 'depth': 5, 'bagging_temperature': 2.0}"
CatBoost,3,0.06687211843088928,0.008166629733819892,0.05001679749457807,-0.3327944527170843,0.5191117764471058,5.117428970336914,"{'random_strength': 0.0, 'learning_rate': 0.1, 'l2_leaf_reg': 7, 'iterations': 350, 'depth': 6, 'bagging_temperature': 0.0}"
